Order_ID,Order_Date,Customer_ID,Product_ID,State,City,Region,Channel,Payment_Method,Customer_Segment,Category,Product_Name,Brand,SKU_Size_g,Quantity,Unit_Price,Unit_Cost,Gross_Sales,Discount_Pct,Discount_Amount,Net_Sales,COGS,Gross_Profit,Net_Profit,Profit_Margin_Pct,Order_Status,Return_Flag,Return_Reason,Delivery_Days,Delivery_Status,Sales_Rep_ID,Distributor_ID,Warehouse_ID,Store_ID,Store_Type,Territory,Promotion_Flag,Promotion_Type,Loyalty_Member,Customer_Age,Customer_Gender,Customer_Rating,Complaint_Flag,Marketing_Source,Inventory_End_Qty,Reorder_Level,Stockout_Flag,Supplier_ID,Forecast_Quantity,Forecast_Error,Competitor_Price_Index,Sales_Target
ORD107725,2025-07-12 00:00:00,CUST103421,PROD1008,Telangana,Hyderabad,South,Wholesale,Credit Card,Health,Snacks,Toastea,Britannia,250,13.0,175.8,107.74,2285.35,8.35,190.85,2094.5,1400.57,693.94,557.19,26.6,Delivered,No,Damaged,2,Delayed,REP039,DIST0156,WH23,STORE00352,Distributor,Metro,Yes,Price Off,No,29,Male,4.3,No,Facebook,758.0,408,No,SUP0052,15.0,-2.0,0.851,69055.24
ORD105266,2024-08-26 00:00:00,CUST100247,PROD1097,Rajasthan,Jaipur,West,General Trade,Credit Card,Mass,Snacks,Toastea,Britannia,75,15.0,111.28,57.23,1669.2,3.32,55.39,1613.8,858.39,755.41,650.7,40.32,Delivered,No,None,4,Delayed,REP006,DIST0179,WH06,STORE00970,Distributor,Semi-Urban,No,None,Yes,31,Male,4.0,No,Facebook,437.0,204,No,SUP0085,14.0,-3.0,0.947,26153.85
ORD109106,2025-05-11 00:00:00,CUST102899,PROD1109,,Dwarka,North,E-commerce,Debit Card,Mass,Snacks,Cheez Bit,Britannia,300,18.0,138.26,89.47,2488.68,10.27,255.56,2233.12,1610.54,622.58,459.81,20.59,Delivered,No,Customer Changed Mind,13,Early,REP061,DIST0214,WH29,STORE02783,Hypermarket,Rural,Yes,Bundle,Yes,64,Male,4.2,No,Instagram,604.0,105,No,SUP0102,18.0,1.0,0.906,29698.16
ORD107183,2023-11-17 00:00:00,CUST105131,PROD1111,Rajasthan,Kota,West,General Trade,Cash,Family,Biscuits,Treat,Britannia,400,27.0,210.26,138.35,5677.14,8.75,496.91,5180.23,3735.43,1444.8,1145.08,22.1,Cancelled,No,None,12,On Time,REP053,DIST0220,WH08,STORE00983,Online,Rural,No,Price Off,No,37,Female,4.1,No,Offline,1196.0,321,No,SUP0001,27.0,-2.0,0.9,144649.27
ORD105288,2025-08-06 00:00:00,CUST103693,PROD1079,Gujarat,Vadodara,West,General Trade,Debit Card,Family,Biscuits,,Britannia,200,2.0,59.56,38.29,119.12,9.18,10.94,108.18,76.58,31.6,-64.98,-60.06,Pending,Yes,None,7,On Time,REP024,DIST0287,WH04,STORE00696,Distributor,Metro,Yes,Price Off,No,43,Female,5.0,No,Email,1241.0,367,No,SUP0067,2.0,3.0,0.979,51788.57
ORD108189,2025-07-30 00:00:00,CUST100066,PROD1096,Madhya Pradesh,Jabalpur,Central,E-commerce,Debit Card,Kids,Biscuits,Little Hearts,Britannia,100,10.0,139.71,96.25,1397.07,2.57,35.87,1361.2,962.54,398.65,274.75,20.18,Delivered,No,Wrong Item,5,On Time,REP046,DIST0180,WH23,STORE00144,Online,Urban,No,BOGO,No,67,Female,4.4,No,Offline,1363.0,358,No,SUP0025,12.0,-1.0,0.941,149252.58
ORD106942,2024-09-05 00:00:00,CUST101846,PROD1009,Telangana,Karimnagar,South,General Trade,UPI,Health,Biscuits,50-50,Britannia,150,15.0,89.43,69.37,1341.38,5.23,70.15,1271.23,1040.55,230.68,-35.22,-2.77,Returned,No,Quality Issue,3,On Time,REP013,DIST0205,WH24,STORE02152,Kirana,Rural,Yes,BOGO,No,37,Female,4.4,No,Email,438.0,47,No,SUP0054,11.0,-4.0,1.162,67729.23
ORD104475,2026-05-26 00:00:00,CUST101327,PROD1094,Uttar Pradesh,Noida,North,General Trade,Debit Card,Family,Cakes,Fruit Cake,Britannia,250,6.0,60.06,34.24,360.35,3.96,14.27,346.08,205.44,140.63,53.05,15.33,Pending,No,Damaged,10,On Time,REP018,DIST0156,WH13,STORE02425,Distributor,Semi-Urban,Yes,Display,Yes,35,Female,3.7,No,Referral,1096.0,430,No,SUP0058,6.0,1.0,1.006,72595.77
ORD105005,2024-03-31 00:00:00,CUST104617,PROD1128,Tamil Nadu,Madurai,South,Modern Trade,Credit Card,Family,Biscuits,Treat,Britannia,300,2.0,210.88,132.9,421.76,15.9,67.08,354.69,265.79,88.89,41.34,11.66,Delivered,Yes,Customer Changed Mind,14,On Time,REP070,DIST0002,WH13,STORE00457,Online,Semi-Urban,No,BOGO,Yes,65,Male,3.8,No,Offline,470.0,340,No,SUP0005,2.0,-4.0,1.029,118603.92
ORD107631,2025-07-16 00:00:00,CUST104253,PROD1171,Gujarat,Vadodara,West,General Trade,Debit Card,Kids,Biscuits,NutriChoice,Britannia,150,21.0,11.59,5.44,243.32,11.01,26.79,216.52,114.27,102.25,14.06,6.49,Delivered,No,Wrong Item,12,On Time,REP058,DIST0293,WH21,STORE01132,Distributor,Urban,Yes,None,No,28,Male,3.1,No,Offline,961.0,89,No,SUP0039,20.0,7.0,0.925,69565.45
ORD103930,2025-07-28 00:00:00,CUST103514,PROD1171,Rajasthan,Kota,West,General Trade,Net Banking,Family,Biscuits,Good Day,Britannia,150,,124.17,56.33,1117.54,8.62,96.29,1021.25,506.95,514.3,309.75,30.33,Cancelled,No,Wrong Item,14,On Time,REP079,DIST0055,WH13,STORE02289,Supermarket,Urban,No,BOGO,No,28,Male,4.0,No,Referral,56.0,250,No,SUP0105,8.0,1.0,1.009,20623.52
ORD108731,2023-12-08 00:00:00,CUST103279,PROD1043,Karnataka,Hubballi,South,E-commerce,UPI,Health,Biscuits,Little Hearts,Britannia,50,8.0,132.07,65.86,1056.59,0.31,3.29,1053.3,526.88,526.43,390.78,37.1,Pending,No,Quality Issue,3,On Time,REP042,DIST0269,WH30,STORE02792,Supermarket,Semi-Urban,No,Bundle,Yes,30,Male,5.0,No,Instagram,364.0,62,No,SUP0073,8.0,-4.0,1.171,58531.16
ORD108709,2025-11-27 00:00:00,CUST102885,PROD1142,Telangana,Warangal,South,E-commerce,Cash,Family,Biscuits,50-50,Britannia,75,15.0,84.07,57.95,1261.06,10.1,127.43,1133.63,869.23,264.41,130.31,11.49,Delivered,No,Customer Changed Mind,14,On Time,REP069,DIST0122,WH15,STORE02374,Hypermarket,Metro,No,None,No,19,Female,4.8,No,Organic,687.0,311,No,SUP0062,13.0,0.0,0.949,
ORD100745,2026-06-17 00:00:00,CUST104982,PROD1002,West Bengal,Kolkata,East,General Trade,Debit Card,Family,Biscuits,50-50,Britannia,250,19.0,132.96,98.89,2526.18,11.91,300.76,2225.42,1878.9,346.52,108.51,4.88,Delivered,No,Wrong Item,11,On Time,REP002,DIST0109,WH06,STORE01784,Supermarket,Metro,No,Bundle,No,44,Male,5.0,No,Organic,1096.0,181,No,SUP0013,25.0,-4.0,1.052,149450.79
ORD108179,2026-01-26 00:00:00,CUST103875,PROD1164,Karnataka,Mangaluru,South,E-commerce,Debit Card,Health,Biscuits,Treat,Britannia,500,19.0,66.04,49.06,1254.7,4.38,54.98,1199.72,932.13,267.6,87.6,7.3,Delivered,No,None,5,On Time,REP011,DIST0276,WH08,STORE01926,Distributor,Urban,No,BOGO,No,42,Female,2.8,No,Organic,315.0,389,No,SUP0015,23.0,1.0,1.073,139521.7
ORD100962,2023-09-13 00:00:00,CUST100688,PROD1037,Uttar Pradesh,Varanasi,North,General Trade,,Premium,Biscuits,Marie Gold,Britannia,500,19.0,117.59,54.76,2234.17,0.0,0.0,2234.17,1040.42,1193.75,1028.68,46.04,Pending,No,None,7,On Time,REP029,DIST0181,WH26,STORE02593,Distributor,Semi-Urban,Yes,Price Off,Yes,35,Female,2.6,No,Email,1475.0,30,No,SUP0146,23.0,9.0,1.133,135116.48
ORD105580,2023-12-15 00:00:00,CUST100627,PROD1141,Andhra Pradesh,Guntur,South,E-commerce,Credit Card,Family,Biscuits,NutriChoice,Britannia,300,4.0,163.65,96.96,654.6,9.87,64.61,589.99,387.84,202.15,96.23,16.31,Delivered,No,Damaged,3,On Time,REP009,DIST0276,WH25,STORE02513,Distributor,Urban,No,Display,Yes,50,Male,3.8,Yes,Facebook,1141.0,311,No,SUP0029,,1.0,1.18,102254.38
ORD106777,2025-05-07 00:00:00,CUST102282,PROD1140,Telangana,Hyderabad,South,E-commerce,UPI,Kids,Biscuits,Good Day,Britannia,250,2.0,171.68,122.17,343.37,13.87,47.61,295.76,244.35,51.41,-53.37,-18.05,Cancelled,No,Quality Issue,11,On Time,REP058,DIST0108,WH06,STORE02022,Kirana,Metro,No,Bundle,No,18,Male,3.6,No,Email,1014.0,29,No,SUP0048,2.0,-0.0,0.866,73354.41
ORD103677,2024-10-30 00:00:00,CUST100102,PROD1052,Maharashtra,Mumbai,West,General Trade,UPI,Family,Biscuits,Tiger,Britannia,200,11.0,181.16,103.59,1992.79,8.81,175.49,1817.3,1139.45,677.85,500.93,27.56,Delivered,Yes,Quality Issue,1,On Time,REP010,DIST0256,WH07,STORE00429,Supermarket,Semi-Urban,No,Bundle,No,65,Female,4.2,No,Instagram,231.0,30,No,SUP0092,8.0,3.0,0.967,89931.55
ORD105169,2024-10-24 00:00:00,CUST104125,PROD1103,Andhra Pradesh,Vijayawada,South,E-commerce,UPI,Kids,Biscuits,NutriChoice,Britannia,400,2.0,156.34,77.0,312.68,0.0,0.0,312.68,154.0,158.68,51.17,16.37,Delivered,No,None,1,On Time,REP012,DIST0218,WH21,STORE02194,Kirana,Rural,No,None,No,23,Male,5.0,No,Facebook,316.0,164,No,SUP0027,2.0,1.0,1.014,131925.15
ORD106170,2025-02-12 00:00:00,CUST101969,PROD1155,Tamil Nadu,Chennai,South,General Trade,Debit Card,Premium,Snacks,Cheez Bit,Britannia,100,11.0,70.85,53.71,779.3,6.19,48.24,731.06,590.83,140.23,98.07,13.41,Delivered,No,Quality Issue,11,On Time,REP055,DIST0213,WH02,STORE01349,Distributor,Metro,No,BOGO,No,48,Female,4.3,No,Instagram,1165.0,59,No,SUP0097,11.0,3.0,1.054,60178.07
ORD108755,2024-09-10 00:00:00,CUST100601,PROD1075,Gujarat,Vadodara,West,General Trade,Net Banking,Mass,Bread,Bread,Britannia,400,11.0,53.16,34.54,584.75,4.23,24.74,560.02,379.94,180.08,122.27,21.83,Delivered,No,Quality Issue,14,On Time,REP055,DIST0012,WH09,STORE02753,Online,Metro,No,None,Yes,22,Male,3.8,No,Referral,556.0,311,No,SUP0077,10.0,-8.0,1.056,27337.05
ORD108761,2026-01-26 00:00:00,CUST105793,PROD1132,Madhya Pradesh,Gwalior,Central,Modern Trade,Debit Card,Family,Biscuits,50-50,Britannia,300,5.0,104.6,54.52,522.98,3.94,20.59,502.39,272.62,229.77,109.68,21.83,Delivered,No,Wrong Item,7,On Time,REP074,DIST0287,WH12,STORE00179,Online,Metro,No,Price Off,No,29,Male,4.3,No,Email,329.0,128,No,SUP0067,6.0,10.0,1.143,34081.01
ORD106998,2025-07-22 00:00:00,CUST103869,PROD1184,Andhra Pradesh,Guntur,South,General Trade,Cash,Premium,Rusk,Rusk,Britannia,100,13.0,92.36,52.52,1200.67,13.71,164.63,1036.04,682.73,353.31,245.16,23.66,Delivered,No,None,3,On Time,REP061,DIST0190,WH29,STORE01431,Distributor,Metro,No,BOGO,No,46,Other,3.9,No,Google,590.0,193,No,SUP0144,17.0,2.0,0.934,61430.87
ORD102470,2023-09-07 00:00:00,CUST100039,PROD1023,Odisha,Cuttack,East,General Trade,UPI,Mass,Snacks,Cheez Bit,Britannia,500,25.0,,9.38,491.5,10.69,52.54,438.96,234.53,204.43,111.86,25.48,Delivered,No,Damaged,13,On Time,REP047,DIST0028,WH30,STORE02399,Kirana,Rural,Yes,Display,No,19,Male,3.7,No,Instagram,589.0,388,No,SUP0023,29.0,6.0,0.998,121888.52
ORD103246,2026-08-11 00:00:00,CUST104472,PROD1085,Karnataka,Mysuru,South,General Trade,Debit Card,Family,Biscuits,Treat,Britannia,400,25.0,202.27,129.47,5056.7,10.49,530.63,4526.07,3236.79,1289.28,643.97,14.23,Returned,No,None,4,On Time,REP029,DIST0161,WH29,STORE01670,Kirana,Urban,No,Display,Yes,29,Female,4.1,No,Google,487.0,372,No,SUP0130,19.0,0.0,0.991,74802.97
ORD108413,2026-01-15 00:00:00,CUST102909,PROD1060,West Bengal,Durgapur,East,Modern Trade,Debit Card,Kids,Biscuits,Jim Jam,Britannia,100,20.0,135.98,71.29,2719.66,0.0,0.0,2719.66,1425.72,1293.94,1048.59,38.56,Delivered,No,Wrong Item,10,On Time,REP067,DIST0298,WH18,STORE01416,Online,Semi-Urban,No,BOGO,No,21,Male,3.4,No,Facebook,1417.0,365,No,SUP0092,21.0,-8.0,1.059,11995.15
ORD109627,2024-12-18 00:00:00,CUST103589,PROD1003,Delhi,New Delhi,North,General Trade,Credit Card,Mass,Biscuits,Jim Jam,Britannia,150,5.0,102.2,66.49,511.0,3.94,20.15,490.85,332.43,158.42,7.06,1.44,Cancelled,No,Customer Changed Mind,3,Delayed,REP045,DIST0299,WH13,STORE00462,Online,Semi-Urban,Yes,Display,Yes,20,Male,3.8,No,Instagram,497.0,91,No,SUP0027,6.0,9.0,1.011,77061.82
ORD104724,2025-09-24 00:00:00,CUST105203,PROD1071,Tamil Nadu,Tiruchirappalli,South,Wholesale,Cash,Mass,Biscuits,Marie Gold,Britannia,100,30.0,175.72,80.27,5271.62,0.0,0.0,5271.62,2408.14,2863.48,2679.15,50.82,Delivered,No,Quality Issue,10,On Time,REP037,DIST0094,WH16,STORE01005,Distributor,Urban,Yes,Bundle,Yes,34,Male,3.6,No,Instagram,429.0,466,No,SUP0117,35.0,8.0,0.9,
ORD106591,2024-08-19 00:00:00,CUST105651,PROD1183,Maharashtra,Mumbai,West,General Trade,Cash,Family,Biscuits,Jim Jam,Britannia,300,8.0,22.9,12.1,183.2,12.79,23.44,159.76,96.84,62.93,16.32,10.21,Delivered,No,Customer Changed Mind,7,Delayed,REP040,DIST0003,WH22,STORE00669,Hypermarket,Urban,Yes,None,No,49,Male,5.0,Yes,Instagram,1208.0,198,No,SUP0025,8.0,1.0,1.075,
ORD107304,2026-05-17 00:00:00,CUST104606,PROD1132,Maharashtra,Mumbai,West,Wholesale,Cash,Family,Biscuits,Good Day,Britannia,300,16.0,128.34,69.57,2053.42,18.99,390.02,1663.39,1113.15,550.24,475.74,28.6,Delivered,No,Damaged,3,On Time,REP071,DIST0093,WH22,STORE02549,Hypermarket,Rural,No,Display,No,36,Male,2.9,No,Organic,375.0,279,No,SUP0147,21.0,-2.0,1.132,35802.37
ORD107627,2025-09-14 00:00:00,CUST100878,PROD1069,Tamil Nadu,Chennai,South,E-commerce,Debit Card,Mass,Biscuits,Treat,Britannia,75,25.0,88.73,62.3,2218.15,18.9,419.12,1799.03,1557.42,241.61,120.96,6.72,Delivered,Yes,Customer Changed Mind,13,On Time,REP052,DIST0141,WH21,STORE00604,Online,Urban,No,Display,No,35,Male,4.3,No,Referral,1353.0,480,No,SUP0093,23.0,-7.0,1.175,97993.9
ORD107158,2025-01-21 00:00:00,CUST101028,PROD1177,Telangana,Karimnagar,South,General Trade,Cash,Family,Biscuits,Good Day,Britannia,50,8.0,179.7,132.88,1437.57,11.23,161.37,1276.2,1063.04,213.16,77.33,6.06,Delivered,No,Wrong Item,8,On Time,REP055,DIST0261,WH23,STORE01333,Online,Urban,No,None,Yes,69,Male,3.8,No,Referral,469.0,245,No,SUP0027,10.0,2.0,0.856,102213.09
ORD102451,2025-10-17 00:00:00,CUST100318,PROD1192,Telangana,Nizamabad,South,General Trade,Net Banking,Mass,Rusk,Rusk,Britannia,500,1.0,122.66,78.07,122.66,17.23,21.13,101.53,78.07,23.46,-1.06,-1.04,Delivered,No,Damaged,9,Delayed,REP035,DIST0156,WH16,STORE00483,Online,Urban,No,None,No,61,Male,5.0,No,Offline,219.0,309,No,SUP0006,1.0,1.0,0.877,69938.1
ORD102577,2023-12-29 00:00:00,CUST105797,PROD1164,Uttar Pradesh,Kanpur,North,General Trade,Credit Card,Kids,Biscuits,NutriChoice,Britannia,300,8.0,22.26,16.34,178.08,2.78,4.95,173.13,130.75,42.38,-44.31,-25.59,Delivered,No,Wrong Item,4,Delayed,REP001,DIST0050,WH12,STORE02387,Distributor,Metro,No,Price Off,Yes,50,Male,4.3,No,Instagram,720.0,242,No,SUP0146,7.0,-5.0,1.111,88000.13
ORD103527,2024-11-18 00:00:00,CUST101029,PROD1087,Maharashtra,Pune,West,General Trade,Debit Card,Health,Biscuits,Good Day,Britannia,300,26.0,40.47,18.21,1052.1,0.0,0.0,1052.1,473.44,578.66,464.22,44.12,Delivered,No,Customer Changed Mind,7,On Time,REP037,DIST0025,WH20,STORE00293,Hypermarket,Rural,No,Display,No,31,Female,5.0,No,Google,260.0,354,No,SUP0084,29.0,-1.0,0.862,19146.62
ORD106198,2024-01-08 00:00:00,CUST105984,PROD1034,Karnataka,Mysuru,South,General Trade,Net Banking,Premium,Biscuits,Bourbon,Britannia,250,21.0,89.76,48.23,1884.87,13.42,252.87,1632.0,1012.81,619.19,292.2,17.9,Delivered,No,Wrong Item,12,On Time,REP011,DIST0137,WH12,STORE01134,Supermarket,Urban,No,Display,Yes,41,Male,4.2,No,Google,1492.0,358,No,SUP0018,17.0,4.0,0.892,118430.92
ORD103369,2025-04-14 00:00:00,CUST105431,PROD1200,Tamil Nadu,Chennai,South,General Trade,Net Banking,Family,Biscuits,Good Day,Britannia,400,17.0,76.11,51.44,1293.81,1.86,24.05,1269.76,874.4,395.35,251.99,19.85,Cancelled,No,Wrong Item,8,Delayed,REP018,DIST0026,WH06,STORE01587,Hypermarket,Semi-Urban,No,None,No,24,Male,4.9,No,Email,1425.0,350,No,SUP0121,15.0,3.0,0.894,119860.08
ORD107944,2026-08-17 00:00:00,CUST103968,PROD1028,Tamil Nadu,Chennai,South,General Trade,Debit Card,Health,Biscuits,Tiger,Britannia,250,14.0,156.9,66.66,2196.54,1.72,37.87,2158.67,933.27,1225.4,1003.07,46.47,Delivered,No,Quality Issue,7,On Time,REP041,DIST0007,WH22,STORE01152,Online,Urban,Yes,BOGO,Yes,24,Male,2.9,No,Referral,557.0,37,No,SUP0088,17.0,1.0,0.896,84733.5
ORD109990,2025-05-30 00:00:00,CUST100793,PROD1068,Punjab,Patiala,North,Modern Trade,Debit Card,Premium,Snacks,Cheez Bit,Britannia,400,26.0,154.64,65.84,4020.73,11.21,450.85,3569.88,1711.8,1858.09,1538.97,43.11,Delivered,No,Wrong Item,6,Delayed,REP079,DIST0098,WH03,STORE02808,Online,Metro,Yes,Display,No,41,Male,4.1,No,Offline,1053.0,422,Yes,SUP0055,31.0,-0.0,1.125,47282.55
ORD104973,2024-04-15 00:00:00,CUST105083,PROD1015,Maharashtra,Nashik,West,General Trade,Debit Card,Premium,Bread,Bread,Britannia,150,24.0,117.94,70.28,2830.46,12.48,353.24,2477.22,1686.74,790.49,520.43,21.01,Delivered,Yes,Damaged,3,On Time,REP018,DIST0296,WH05,STORE01343,Kirana,Semi-Urban,No,Bundle,No,47,Male,2.9,No,Email,666.0,107,No,SUP0044,22.0,-1.0,1.064,
ORD101390,2025-02-07 00:00:00,CUST101420,PROD1083,Telangana,Karimnagar,South,Modern Trade,Cash,Mass,Rusk,Rusk,Britannia,250,11.0,126.06,77.84,1386.69,0.0,0.0,1386.69,856.25,530.44,398.42,28.73,Pending,No,Quality Issue,5,Early,REP060,DIST0019,WH23,STORE01559,Distributor,Semi-Urban,Yes,BOGO,Yes,61,Female,3.6,No,Offline,1209.0,25,No,SUP0015,12.0,-3.0,1.102,70543.39
ORD100220,2024-12-10 00:00:00,CUST100720,PROD1079,Andhra Pradesh,Tirupati,South,General Trade,Credit Card,Family,Biscuits,Jim Jam,Britannia,500,10.0,149.76,105.41,1497.57,0.0,0.0,1497.57,1054.13,443.44,289.09,19.3,Delivered,No,Damaged,4,On Time,REP002,DIST0100,WH17,STORE00393,Hypermarket,Urban,No,None,No,42,Female,3.2,No,Referral,1374.0,169,No,SUP0108,11.0,3.0,0.934,90467.21
ORD100640,2024-09-13 00:00:00,CUST102941,PROD1157,Andhra Pradesh,Tirupati,South,modern trade ,Debit Card,Mass,Biscuits,Milk Bikis,Britannia,250,2.0,133.27,73.71,266.54,0.0,0.0,266.54,147.42,119.13,58.72,22.03,Delivered,No,Customer Changed Mind,7,On Time,REP017,DIST0099,WH17,STORE00691,Distributor,Metro,No,Price Off,Yes,64,Male,4.4,No,Organic,1469.0,355,No,SUP0134,2.0,-0.0,1.019,108394.52
ORD107296,2023-10-17 00:00:00,CUST102518,PROD1004,Odisha,Puri,East,General Trade,UPI,Premium,Biscuits,Jim Jam,Britannia,500,16.0,74.94,53.84,1199.09,0.0,0.0,1199.09,861.44,337.64,208.19,17.36,Delivered,No,Customer Changed Mind,12,On Time,REP023,DIST0184,WH01,STORE01097,Hypermarket,Urban,No,Display,No,31,Other,4.2,No,Offline,717.0,298,No,SUP0010,19.0,-0.0,0.997,53848.61
ORD103494,2025-06-20 00:00:00,CUST103230,PROD1153,Uttar Pradesh,Varanasi,North,E-commerce,Credit Card,Family,Biscuits,Milk Bikis,Britannia,200,24.0,143.11,87.73,3434.68,9.68,332.63,3102.05,2105.54,996.51,511.89,16.5,Cancelled,No,Wrong Item,9,On Time,REP076,DIST0294,WH19,STORE01445,Online,Urban,No,Price Off,No,44,Male,5.0,No,Instagram,1309.0,309,No,SUP0011,28.0,2.0,1.063,131226.76
ORD106516,2025-06-17 00:00:00,CUST100947,PROD1084,Telangana,Karimnagar,South,E-commerce,Net Banking,Family,Biscuits,Good Day,Britannia,50,11.0,86.11,39.83,947.2,13.97,132.33,814.87,438.12,376.76,167.0,20.49,Pending,No,Customer Changed Mind,9,Delayed,REP026,DIST0209,WH28,STORE02901,Distributor,Rural,Yes,Bundle,No,29,Female,4.0,No,Google,1422.0,154,No,SUP0046,10.0,-1.0,1.046,37380.47
ORD103398,2025-09-02 00:00:00,CUST100748,PROD1009,Karnataka,Hubballi,South,General Trade,Cash,Health,Rusk,Rusk,Britannia,200,10.0,72.65,54.51,726.54,11.34,82.38,644.15,545.1,99.05,-4.85,-0.75,Delivered,No,Customer Changed Mind,6,On Time,REP006,DIST0291,WH06,STORE02010,Online,Rural,Yes,Price Off,No,48,Female,3.5,No,Google,184.0,180,Yes,SUP0096,10.0,-4.0,0.855,139395.16
ORD108298,2024-08-10 00:00:00,CUST102997,PROD1144,Gujarat,Surat,West,General Trade,UPI,Premium,Biscuits,Marie Gold,Britannia,500,5.0,71.78,36.4,358.9,21.06,75.58,283.32,182.01,101.3,65.2,23.01,Delivered,No,Quality Issue,10,Early,REP080,DIST0190,WH25,STORE01965,Kirana,Metro,No,Bundle,No,33,Female,4.8,No,Instagram,1342.0,359,No,SUP0042,5.0,1.0,0.855,13191.89
ORD108342,2025-11-10 00:00:00,CUST101457,PROD1006,Maharashtra,Pune,West,E-commerce,Credit Card,Health,Biscuits,Milk Bikis,Britannia,300,12.0,25.39,13.6,304.72,9.68,29.48,275.24,163.2,112.04,81.75,29.7,Delivered,No,Wrong Item,6,On Time,REP029,DIST0176,WH13,STORE01402,Online,Urban,No,Display,No,23,Female,3.4,No,Facebook,1153.0,227,No,SUP0095,13.0,1.0,0.88,128302.05
ORD105034,2025-05-03 00:00:00,CUST102035,PROD1136,Maharashtra,Nagpur,West,Modern Trade,Debit Card,Health,Snacks,Toastea,Britannia,75,15.0,188.8,130.49,2832.06,12.22,346.06,2486.0,1957.37,528.63,47.65,1.92,Delivered,No,Customer Changed Mind,3,On Time,REP009,DIST0254,WH25,STORE01269,Hypermarket,Rural,Yes,Display,Yes,51,Female,5.0,No,Google,875.0,491,No,SUP0106,19.0,-1.0,0.932,125769.0
ORD100384,2024-09-02 00:00:00,CUST105573,PROD1199,Karnataka,Hubballi,South,General Trade,UPI,Kids,Snacks,Cheez Bit,Britannia,300,11.0,116.08,90.39,1276.89,11.99,153.07,1123.82,994.28,129.54,-60.28,-5.36,Delivered,No,Quality Issue,2,On Time,REP078,DIST0166,WH25,STORE01088,Kirana,Urban,Yes,Bundle,No,22,Male,4.6,No,Organic,1229.0,296,No,SUP0045,9.0,2.0,1.139,63730.48
ORD105106,2025-03-05 00:00:00,CUST105552,PROD1163,Punjab,Amritsar,North,General Trade,Credit Card,Premium,Biscuits,Good Day,Britannia,75,15.0,109.84,60.65,1647.54,1.95,32.17,1615.37,909.77,705.6,417.8,25.86,Delivered,No,None,7,On Time,REP011,DIST0294,WH02,STORE01508,Distributor,Urban,No,Price Off,No,41,Female,2.5,No,Facebook,445.0,290,No,SUP0020,14.0,-2.0,1.076,139737.29
ORD109864,2024-05-19 00:00:00,CUST100657,PROD1111,West Bengal,Howrah,East,Modern Trade,Credit Card,Kids,Biscuits,50-50,Britannia,300,26.0,154.64,96.63,4020.59,0.0,0.0,4020.59,2512.35,1508.24,879.11,21.87,Pending,No,Customer Changed Mind,13,On Time,REP028,DIST0176,WH10,STORE00650,Online,Semi-Urban,No,Bundle,Yes,43,Male,3.9,No,Facebook,1111.0,237,No,SUP0086,28.0,2.0,0.895,52803.02
ORD100663,2024-05-24 00:00:00,CUST101361,PROD1154,Maharashtra,Nashik,West,E-commerce,Credit Card,Kids,Biscuits,Marie Gold,Britannia,250,9.0,48.57,36.56,437.13,1.33,5.83,431.29,329.07,102.22,-27.6,-6.4,Delivered,No,Damaged,7,On Time,REP076,DIST0157,WH25,STORE02021,Distributor,Rural,Yes,None,No,47,Male,3.9,No,Instagram,269.0,306,No,SUP0075,8.0,9.0,0.972,125145.24
ORD106418,2025-06-27 00:00:00,CUST103511,PROD1060,Karnataka,Hubballi,South,General Trade,Cash,Premium,Biscuits,50-50,Britannia,50,5.0,197.02,95.64,985.1,11.7,115.27,869.84,478.18,391.65,260.13,29.91,Delivered,No,Damaged,12,On Time,REP042,DIST0109,WH01,STORE00393,Supermarket,Urban,No,Price Off,Yes,41,Female,4.6,No,Instagram,1071.0,428,No,SUP0113,6.0,3.0,1.116,141967.18
ORD108760,2025-06-12 00:00:00,CUST103428,PROD1114,Tamil Nadu,Madurai,South,General Trade,Cash,Family,Snacks,Toastea,Britannia,500,12.0,190.15,130.12,2281.75,8.13,185.56,2096.19,1561.44,534.76,295.21,14.08,Cancelled,No,Quality Issue,11,On Time,REP064,DIST0231,WH07,STORE02682,Hypermarket,Metro,No,BOGO,No,33,Male,3.8,No,Instagram,750.0,246,No,SUP0070,14.0,-1.0,0.967,45107.51
ORD102601,2023-11-18 00:00:00,CUST105614,PROD1060,Telangana,Bengaluru,South,General Trade,Net Banking,Health,Biscuits,Tiger,Britannia,100,5.0,109.36,82.58,546.8,20.54,112.33,434.47,412.88,21.59,-65.41,-15.05,Delivered,No,Damaged,5,On Time,REP059,DIST0112,WH25,STORE01867,Distributor,Urban,No,BOGO,No,36,Female,4.4,No,Referral,740.0,237,No,SUP0145,6.0,-4.0,0.976,29092.07
ORD108681,2024-03-07 00:00:00,CUST105075,PROD1018,Madhya Pradesh,Indore,Central,Wholesale,UPI,Premium,Biscuits,Milk Bikis,Britannia,150,22.0,63.71,48.02,1401.58,13.86,194.26,1207.33,1056.49,150.83,-50.1,-4.15,Delivered,No,Quality Issue,5,On Time,REP012,DIST0116,WH17,STORE02326,Kirana,Rural,No,None,No,21,Male,3.9,No,Facebook,1445.0,231,No,SUP0127,22.0,-2.0,1.168,116085.1
